Date,Open,High,Low,Close,Volume
2008-10-08,27.878,29.002,27.833,28.09,3319712
2008-10-09,28.63,28.939,27.7,27.798,2034981
2008-10-10,26.727,27.746,24.072,25.418,3867151
2008-10-13,25.93,26.754,24.966,26.372,3087210
2008-10-14,27.479,27.781,26.461,26.993,3836353
2008-10-15,26.806,26.806,25.134,25.93,1333694
2008-10-16,24.338,25.665,24.117,24.789,2668960
2008-10-17,25.797,26.417,23.143,23.231,3396471
2008-10-20,24.161,24.692,23.294,23.886,2131994
2008-10-21,24.559,24.842,23.913,24.338,2959152
2008-10-22,23.984,24.214,21.683,21.78,2346252
2008-10-23,21.78,22.549,20.178,20.798,3427349
2008-10-24,20.346,20.621,19.018,19.824,3934292
2008-10-27,18.585,21.417,18.585,20.815,2167373
2008-10-28,21.426,22.48,20.886,21.771,3368534
2008-10-29,22.639,24.161,22.126,23.984,1697517
2008-10-30,24.674,24.842,23.108,24.204,2225027
2008-10-31,23.895,24.78,23.496,24.78,1939652
2008-11-03,24.78,25.78,23.895,24.603,1788163
2008-11-04,24.957,25.992,24.471,25.576,2046763
2008-11-05,25.223,25.311,24.293,24.329,2341853
2008-11-06,23.452,24.232,22.833,23.01,2508980
2008-11-07,23.231,24.533,22.656,24.533,1117054
2008-11-10,24.806,25.843,24.806,25.542,980297
2008-11-12,24.524,26.285,22.939,26.285,2514433
2008-11-13,23.01,24.063,23.01,23.276,3028626
2008-11-14,24.204,24.249,22.833,23.01,2449651
2008-11-17,23.231,23.365,22.054,22.567,828881
2008-11-18,22.213,22.213,21.241,21.328,1665499
2008-11-19,22.08,22.08,20.541,21.895,1600259
2008-11-20,21.019,21.417,20.444,20.886,938519
2008-11-21,21.471,22.126,21.347,21.637,1097972
2008-11-24,22.037,23.409,21.895,23.409,1107773
2008-11-25,23.594,24.178,23.036,24.161,1717191
2008-11-26,23.984,24.78,23.461,23.895,2077277
2008-11-27,24.161,24.736,23.586,23.877,1791103
2008-11-28,23.63,23.763,22.577,23.098,1595877
2008-12-01,22.744,23.214,22.585,23.187,1526430
2008-12-02,22.567,24.029,22.408,24.029,1177360
2008-12-03,24.029,24.426,23.231,23.63,913545
2008-12-04,23.365,24.169,23.32,23.913,1812602
2008-12-05,23.807,23.974,23.116,23.116,843752
2008-12-08,24.072,24.267,23.594,23.63,1013763
2008-12-09,23.47,23.895,23.365,23.674,1101468
2008-12-10,23.674,23.86,22.735,23.426,1376525
2008-12-11,23.356,23.612,22.656,23.276,1181216
2008-12-12,22.567,22.788,21.692,21.692,1300835
2008-12-15,22.294,22.78,22.152,22.567,1353963
2008-12-16,22.788,23.098,22.612,22.833,1546421
2008-12-17,23.365,23.409,22.922,23.24,1654415
2008-12-18,23.417,23.639,22.788,23.231,1288504
2008-12-19,23.231,23.63,23.108,23.612,2270653
2008-12-22,23.674,23.674,22.842,22.922,782626
2008-12-23,22.833,23.01,22.302,22.382,564637
2008-12-29,22.639,22.702,22.426,22.567,993096
2008-12-30,22.567,22.913,22.213,22.744,839729
2008-12-31,22.656,22.983,22.266,22.771,658691
2009-01-05,23.452,23.984,23.365,23.966,2140922
2009-01-06,23.974,24.746,23.763,24.692,1359268
2009-01-07,24.736,24.746,23.612,23.834,1192827
2009-01-08,23.674,24.78,23.452,24.426,1427054
2009-01-09,24.603,24.762,23.452,23.452,1107204
2009-01-12,23.231,23.452,23.055,23.24,540491
2009-01-13,23.187,23.807,22.4,23.276,1171991
2009-01-14,23.62,23.62,22.39,22.549,1197678
2009-01-15,22.302,22.567,21.683,22.107,1363905
2009-01-16,22.567,22.585,21.78,22.126,840858
2009-01-19,22.126,22.126,20.664,20.886,1177961
2009-01-20,20.798,21.063,20.001,20.798,1200388
2009-01-21,20.444,21.683,20.001,21.683,1017097
2009-01-22,22.116,22.126,20.089,20.355,1168703
2009-01-23,20.214,20.71,19.072,20.71,1266652
2009-01-26,20.364,21.019,20.001,21.019,1168257
2009-01-27,21.019,21.019,19.736,19.983,895486
2009-01-28,20.355,20.7,20.001,20.355,712791
2009-01-29,20.382,20.444,19.338,19.559,1021924
2009-01-30,19.338,19.913,18.869,19.824,1704121
2009-02-02,19.781,19.781,18.7,18.886,912865
2009-02-03,18.921,18.939,17.258,17.489,1463448
2009-02-04,17.621,18.656,17.267,18.408,940807
2009-02-05,18.541,19.028,18.089,18.939,1915404
2009-02-06,19.338,20.621,19.293,20.089,2407276
2009-02-09,20.108,20.355,18.877,20.355,2074505
2009-02-10,20.178,20.611,19.646,20.31,1290274
2009-02-11,19.497,20.169,19.479,19.913,1277853
2009-02-12,19.824,19.824,18.904,19.408,947800
2009-02-13,19.434,19.612,18.939,18.939,1016683
2009-02-16,18.78,18.833,18.009,18.355,845709
2009-02-17,18.054,18.771,17.089,17.089,2984162
2009-02-18,17.585,18.39,16.196,18.363,3048708
2009-02-19,18.416,19.355,18.143,19.338,1340206
2009-02-20,18.851,20.257,18.363,19.338,1092214
2009-02-23,20.01,20.222,19.099,19.47,2670113
2009-02-24,18.895,19.824,18.585,19.47,1372313
2009-02-25,19.913,20.329,18.595,18.771,1708772
2009-02-26,18.408,19.028,17.797,18.983,3310610
2009-02-27,18.585,19.064,18.081,18.231,2821208
2009-03-02,17.877,18.797,17.532,18.621,1956936
2009-03-03,18.32,19.311,18.276,19.072,2409903
2009-03-04,19.239,19.913,18.585,19.807,1887470
2009-03-05,20.001,20.089,19.302,19.426,1437973
2009-03-06,19.028,19.807,19.028,19.692,1881835
2009-03-09,19.692,19.692,18.78,19.382,1072100
2009-03-10,19.302,19.736,19.213,19.408,1917380
2009-03-11,19.744,19.94,19.382,19.692,2925685
2009-03-12,19.426,19.646,19.302,19.487,884581
2009-03-13,19.983,19.983,19.018,19.018,2897128
2009-03-16,19.116,19.338,18.939,19.178,1150800
2009-03-17,19.116,19.239,18.647,18.79,1331460
2009-03-18,18.79,19.028,18.231,18.576,776317
2009-03-19,18.806,18.983,18.32,18.816,959680
2009-03-20,18.816,19.285,18.674,19.116,1867613
2009-03-23,19.372,19.762,19.338,19.479,2910372
2009-03-24,19.815,19.815,19.285,19.338,2429234
2009-03-25,19.673,22.169,19.603,21.992,6785710
2009-03-26,22.116,23.461,21.816,22.382,3881924
2009-03-27,22.302,22.302,21.196,21.417,4750696
2009-03-30,20.71,21.505,20.621,20.877,1930233
2009-03-31,21.152,21.939,20.993,21.063,2031807
2009-04-01,21.249,22.231,20.718,21.7,2902137
2009-04-02,22.648,23.479,22.39,23.479,1905804
2009-04-03,23.01,23.452,22.824,23.222,2876744
2009-04-06,23.461,24.072,21.771,22.559,2251151
2009-04-07,22.39,22.788,21.895,21.992,1972700
2009-04-08,21.948,23.515,21.595,23.452,3821502
2009-04-09,23.718,25.629,23.01,25.311,3694921
2009-04-14,24.869,26.063,24.559,25.09,3539999
2009-04-15,24.391,24.957,24.391,24.78,2341248
2009-04-16,25.134,25.179,24.072,24.214,3854932
2009-04-17,24.426,24.426,22.744,22.744,3356007
2009-04-20,23.019,23.135,21.905,22.107,1412867
2009-04-21,22.418,22.771,21.859,22.037,1399865
2009-04-22,21.939,22.001,21.241,21.595,3645637
2009-04-23,21.931,22.728,21.417,22.374,2144153
2009-04-24,22.374,23.444,22.374,23.444,1863581
2009-04-27,23.435,23.435,22.665,23.019,1062169
2009-04-28,22.374,22.788,22.072,22.072,878835
2009-04-29,22.487,23.541,22.39,23.01,1805237
2009-04-30,23.01,23.763,23.01,23.524,1883236
2009-05-04,23.798,24.913,23.727,24.869,2023533
2009-05-05,24.249,25.072,24.117,24.63,1448382
2009-05-06,24.161,25.223,23.974,23.974,1729772
2009-05-07,24.478,25.028,23.541,23.763,1704692
2009-05-08,24.204,24.426,23.807,24.426,1216257
2009-05-11,24.161,24.382,23.337,23.895,1177362
2009-05-12,24.161,25.001,23.895,24.78,1472404
2009-05-13,24.913,24.913,23.452,23.452,2974118
2009-05-14,23.062,24.001,22.567,23.798,2597897
2009-05-15,23.718,23.886,23.382,23.559,805074
2009-05-18,23.612,24.533,23.452,24.533,1558579
2009-05-19,24.78,25.665,24.78,25.559,2786246
2009-05-20,25.488,25.93,25.046,25.046,2127071
2009-05-21,24.905,24.905,24.063,24.293,1316341
2009-05-22,24.072,24.293,23.691,24.152,1439992
2009-05-25,24.152,24.277,23.541,23.904,555158
2009-05-26,24.072,24.78,23.718,24.515,949318
2009-05-27,25.001,26.072,25.001,25.754,2863980
2009-05-28,25.311,25.887,25.223,25.223,1341735
2009-05-29,25.674,27.153,25.231,25.665,3345203
2009-06-01,26.551,27.001,26.32,26.993,2097234
2009-06-02,26.993,28.931,26.771,28.931,2376986
2009-06-03,29.018,29.018,27.967,27.967,2054534
2009-06-04,28.1,28.533,27.71,28.231,1587865
2009-06-05,28.453,28.931,28.01,28.01,2034160
2009-06-08,27.878,27.878,26.391,26.639,1348415
2009-06-09,26.975,27.666,26.727,27.436,2492292
2009-06-10,28.169,28.321,27.081,27.436,1589246
2009-06-12,28.143,28.321,27.17,28.321,1193769
2009-06-15,28.072,28.231,27.364,27.524,1861582
2009-06-16,27.506,27.506,26.851,26.993,2133081
2009-06-17,26.727,27.24,24.746,24.948,6456318
2009-06-18,25.267,25.364,24.169,24.913,3873442
2009-06-19,24.78,25.621,24.595,25.559,2906205
2009-06-22,25.488,25.488,23.452,23.452,2914622
2009-06-23,23.365,23.612,22.259,22.665,5426027
2009-06-24,22.877,23.161,22.567,22.842,2438652
2009-06-25,23.055,23.098,22.374,22.851,2048100
2009-06-26,23.09,23.231,22.754,22.807,1155501
2009-06-29,22.621,23.276,22.444,23.098,1171737
2009-06-30,23.444,23.931,23.01,23.346,1833288
2009-07-01,23.444,23.85,23.382,23.63,1247830
2009-07-02,23.541,23.63,22.567,22.567,2137462
2009-07-03,22.577,22.648,22.126,22.213,1238395
2009-07-06,21.939,21.975,21.674,21.771,828152
2009-07-07,22.037,22.213,21.381,21.488,1200438
2009-07-08,21.267,22.213,21.267,21.816,1705238
2009-07-09,22.302,22.656,22.126,22.48,1582717
2009-07-10,22.347,22.4,21.683,21.683,1769526
2009-07-13,21.602,22.702,21.328,22.702,1432783
2009-07-14,22.541,23.718,22.374,23.718,2509035
2009-07-15,23.922,24.204,23.108,24.072,2130010
2009-07-16,24.098,24.117,23.559,23.586,1113504
2009-07-17,23.763,23.974,23.098,23.098,777887
2009-07-20,23.63,24.152,23.489,23.984,1542374
2009-07-21,24.072,25.1,23.683,24.762,1811878
2009-07-22,24.647,24.718,23.939,24.029,1483658
2009-07-23,24.603,25.223,24.426,25.223,2132548
2009-07-24,25.408,25.949,25.152,25.294,2252019
2009-07-27,25.992,25.992,24.346,24.612,1805338
2009-07-28,24.86,25.179,23.541,23.541,1909364
2009-07-29,23.541,24.356,23.47,23.939,1329250
2009-07-30,24.117,25.311,23.966,25.311,1155136
2009-07-31,25.4,25.576,24.338,25.169,1830082
2009-08-03,25.223,25.656,24.957,25.488,1863255
2009-08-04,25.48,25.48,24.957,24.957,1647067
2009-08-05,25.072,25.354,24.072,24.249,1392664
2009-08-06,24.426,25.064,24.329,24.426,1002536
2009-08-07,24.338,25.444,24.072,25.444,944682
2009-08-10,25.187,26.151,24.886,26.09,1602064
2009-08-11,25.976,26.417,24.78,24.78,2373446
2009-08-12,24.753,24.762,24.319,24.488,2273245
2009-08-13,25.205,25.462,24.515,25.169,3481994
2009-08-14,25.214,25.629,24.338,24.338,1494894
2009-08-17,24.072,24.204,23.586,23.691,1701841
2009-08-18,24.072,24.249,23.496,23.55,1112101
2009-08-19,23.452,24.072,23.249,23.886,2176848
2009-08-20,24.338,24.603,23.913,24.284,2070793
2009-08-21,24.284,25.488,24.204,25.302,2290253
2009-08-24,25.488,26.09,25.311,26.09,2177755
2009-08-25,25.665,26.09,25.488,26.09,1279505
2009-08-26,26.081,26.435,25.674,26.372,2057023
2009-08-27,26.108,27.356,25.93,25.949,2326180
2009-08-28,26.551,27.125,25.763,26.037,1933187
2009-08-31,26.018,26.506,25.665,25.843,1347442
2009-09-01,26.197,26.267,24.692,25.311,1729333
2009-09-02,24.595,24.957,24.426,24.515,1727091
2009-09-03,24.647,25.134,24.338,24.559,1218620
2009-09-04,24.603,25.046,24.161,24.303,1117186
2009-09-07,24.78,25.311,24.612,25.311,649158
2009-09-08,25.311,26.108,25.054,25.523,1405322
2009-09-09,25.4,25.976,25.354,25.976,1092771
2009-09-10,26.285,26.372,25.001,25.665,953597
2009-09-11,25.682,25.807,24.842,24.842,677261
2009-09-14,24.78,24.78,23.877,24.029,1288713
2009-09-15,24.319,24.329,23.984,24.029,1029768
2009-09-16,24.471,24.586,24.161,24.586,1826382
2009-09-17,25.037,25.037,24.515,24.869,1709985
2009-09-18,24.647,24.71,24.161,24.204,3620456
2009-09-21,24.577,24.638,24.161,24.338,796054
2009-09-22,24.505,25.843,24.505,25.843,2248610
2009-09-23,25.93,26.612,25.843,26.409,1726453
2009-09-24,25.576,26.551,25.576,26.018,1469824
2009-09-25,26.197,26.541,26.037,26.541,1443776
2009-09-28,26.551,27.941,26.197,27.941,1946121
2009-09-29,28.064,28.249,27.436,27.436,3663843
2009-09-30,27.479,27.567,26.197,26.33,1788146
2009-10-01,26.551,27.214,26.028,27.214,1849935
2009-10-02,26.187,26.551,25.576,25.701,1675402
2009-10-05,26.018,26.48,25.347,25.887,1294277
2009-10-06,26.727,26.993,26.461,26.551,2541658
2009-10-07,26.984,26.984,26.285,26.372,1343862
2009-10-08,26.727,26.904,26.302,26.551,1667827
2009-10-09,26.551,26.86,26.285,26.372,1159422
2009-10-12,26.551,26.727,26.372,26.506,1289681
2009-10-13,26.372,26.532,25.843,26.197,2167817
2009-10-14,26.461,26.993,26.33,26.993,3018870
2009-10-15,27.258,27.319,26.86,26.965,2543458
2009-10-16,27.099,27.524,26.923,27.524,2552401
2009-10-19,27.524,28.205,27.524,28.143,2105589
2009-10-20,28.541,28.585,27.974,28.497,1037468
2009-10-21,28.497,28.497,27.993,28.489,999225
2009-10-22,28.41,28.665,28.072,28.321,966967
2009-10-23,28.744,28.939,28.585,28.709,1145762
2009-10-26,28.453,28.665,28.143,28.489,774595
2009-10-27,28.302,28.311,27.967,28.01,1940252
2009-10-28,27.71,27.833,27.028,27.232,1927840
2009-10-29,27.072,27.567,26.727,27.346,1672593
2009-10-30,27.338,27.346,26.842,26.993,1855424
2009-11-02,26.904,26.904,26.018,26.489,1278002
2009-11-03,26.461,26.506,25.506,25.744,3008283
2009-11-04,25.93,26.171,25.674,25.93,1519497
2009-11-05,25.843,26.647,25.754,26.639,1750219
2009-11-06,26.551,26.639,26.116,26.197,1005301
2009-11-09,26.727,27.382,26.524,27.17,1625225
2009-11-10,27.346,27.436,27.081,27.319,1148370
2009-11-12,27.346,27.878,27.125,27.878,2017509
2009-11-13,27.613,27.746,27.037,27.214,1576279
2009-11-16,27.7,28.302,27.63,27.789,1392494
2009-11-17,27.869,28.294,27.833,28.294,841052
2009-11-18,28.223,28.417,26.727,26.993,2568721
2009-11-19,26.647,27.214,26.551,26.771,1075020
2009-11-20,26.993,27.258,26.993,27.258,1010016
2009-11-23,27.586,28.231,27.479,28.135,905051
2009-11-24,27.7,28.135,26.993,27.001,834310
2009-11-25,27.319,27.789,27.303,27.303,794267
2009-11-26,27.303,27.338,26.913,27.081,799335
2009-11-27,26.461,26.993,26.285,26.86,1837787
2009-11-30,27.125,27.603,26.958,27.524,1151109
2009-12-01,27.7,28.143,27.7,28.055,1238044
2009-12-02,28.055,28.223,27.746,28.108,1346292
2009-12-03,28.321,28.515,27.613,27.878,1231536
2009-12-04,27.878,28.497,27.719,28.321,1462151
2009-12-07,28.231,28.728,28.064,28.374,825011
2009-12-08,28.374,28.78,27.842,27.967,1111369
2009-12-09,27.878,28.321,27.816,27.984,1309101
2009-12-10,27.967,28.321,27.71,28.064,750943
2009-12-11,28.321,28.321,27.63,27.63,1348517
2009-12-14,27.967,28.126,27.869,28.055,668022
2009-12-15,28.126,28.285,27.798,28.231,1225843
2009-12-16,27.887,28.497,27.887,28.231,1173226
2009-12-17,27.967,28.506,27.878,27.878,1868107
2009-12-18,28.143,28.321,27.258,27.436,4299219
2009-12-21,27.514,28.285,27.436,27.913,581612
2009-12-22,28.01,28.595,28.01,28.453,1628163
2009-12-23,28.541,29.382,28.453,29.382,3140564
2009-12-28,29.958,30.339,29.692,30.179,1690165
2009-12-29,30.347,30.533,30.134,30.453,1711633
2009-12-30,30.108,30.355,29.958,30.046,2547888
2009-12-31,30.125,30.249,30.001,30.046,1639972
2010-01-04,30.444,31.859,30.444,31.33,2455346
2010-01-05,31.869,32.532,31.684,32.48,2839703
2010-01-06,32.276,32.64,32.073,32.568,1400047
2010-01-07,32.143,32.612,32.126,32.524,1692514
2010-01-08,32.806,33.046,31.949,32.081,1135227
2010-01-11,32.612,32.745,32.436,32.524,1001858
2010-01-12,32.259,32.426,31.436,31.843,1481895
2010-01-13,31.772,31.843,31.445,31.674,1068247
2010-01-14,31.859,31.949,31.046,31.577,1451430
2010-01-15,31.417,31.852,31.046,31.064,830499
2010-01-18,31.152,31.638,31.116,31.638,440879
2010-01-19,31.417,31.674,31.064,31.674,1162541
2010-01-20,31.524,32.126,31.524,31.859,1200491
2010-01-21,31.684,31.816,31.143,31.798,1310247
2010-01-22,31.25,31.479,30.462,30.533,2332685
2010-01-25,30.444,30.719,30.179,30.622,1125318
2010-01-26,30.09,30.303,29.816,30.179,879524
2010-01-27,29.993,30.267,29.709,29.736,1539519
2010-01-28,30.02,30.125,29.223,29.426,1174916
2010-01-29,29.232,30.028,29.028,29.869,940752
2010-02-01,29.816,30.17,29.515,29.585,473966
2010-02-02,30.232,30.577,29.869,30.267,1507116
2010-02-03,30.622,30.905,30.303,30.577,1816615
2010-02-04,30.453,30.514,28.78,29.028,1602399
2010-02-05,28.763,29.205,27.7,27.878,1889642
2010-02-08,28.321,28.497,27.346,27.746,1267434
2010-02-09,27.878,28.683,27.789,28.055,1247273
2010-02-10,28.205,28.983,28.205,28.674,1295734
2010-02-11,28.852,28.931,27.392,27.479,1377194
2010-02-12,27.878,28.179,27.479,27.683,1020445
2010-02-15,28.126,28.223,27.444,28.108,881095
2010-02-16,28.321,28.47,27.789,28.231,1226959
2010-02-17,28.852,29.018,28.41,28.63,1058562
2010-02-18,28.648,28.718,27.878,27.878,1252122
2010-02-19,27.789,28.506,27.524,28.231,537752
2010-02-22,28.674,28.895,28.143,28.895,898104
2010-02-23,28.975,28.983,28.037,28.037,937985
2010-02-24,28.02,28.143,27.613,27.833,861223
2010-02-25,28.055,28.771,27.878,28.162,2328085
2010-02-26,28.585,28.975,28.09,28.975,1550498
2010-03-01,29.028,29.461,28.497,29.461,455587
2010-03-02,29.426,30.71,29.223,30.444,1090657
2010-03-03,30.524,30.798,30.134,30.533,686911
2010-03-04,30.444,30.931,30.24,30.622,1224154
2010-03-05,30.533,31.374,30.533,31.285,1133645
2010-03-08,31.55,31.78,31.374,31.684,1709285
2010-03-09,31.772,31.772,31.02,31.506,1560483
2010-03-10,31.462,32.038,31.39,31.684,1362521
2010-03-11,31.693,31.843,31.303,31.338,878828
2010-03-12,31.79,32.205,31.462,31.665,1490218
2010-03-15,31.843,32.028,31.338,31.479,845402
2010-03-16,31.462,32.56,31.462,32.48,2265990
2010-03-17,32.754,34.382,32.754,33.718,3389080
2010-03-18,33.629,34.117,33.497,33.55,2906281
2010-03-19,33.32,34.426,33.32,33.542,6474607
2010-03-22,33.629,33.983,32.701,33.851,788962
2010-03-23,33.983,34.251,33.834,33.976,1204382
2010-03-24,34.064,34.505,33.923,34.251,1213347
2010-03-25,34.471,35.312,34.258,35.046,1933767
2010-03-26,35.347,35.347,34.251,34.251,1820511
2010-03-29,34.515,34.736,34.072,34.161,1045264
2010-03-30,34.515,34.693,34.312,34.56,560055
2010-03-31,34.426,35.082,34.339,34.339,1401226
2010-04-01,34.604,34.94,34.294,34.426,1987811
2010-04-06,34.736,34.905,34.161,34.869,1670962
2010-04-07,34.869,34.931,33.728,34.197,2245860
2010-04-08,34.029,34.029,33.285,33.294,1062721
2010-04-09,33.55,33.897,33.524,33.577,2516185
2010-04-12,33.629,33.877,33.374,33.595,2043737
2010-04-13,33.595,33.718,33.275,33.542,2741918
2010-04-14,33.587,33.897,33.196,33.897,1793369
2010-04-15,34.082,34.161,33.675,34.046,1312840
2010-04-16,33.808,34.339,33.629,34.072,1561406
2010-04-19,33.365,33.709,32.79,32.879,1724876
2010-04-20,33.144,33.983,33.011,33.542,917191
2010-04-21,34.072,34.072,33.55,33.808,1377935
2010-04-22,34.072,34.117,32.568,32.71,1399471
2010-04-23,33.011,33.196,32.436,32.79,755341
2010-04-26,33.613,34.241,32.966,33.656,1001131
2010-04-27,33.887,34.251,33.515,33.622,1122917
2010-04-28,33.613,33.613,32.657,32.657,1806614
2010-04-29,32.78,34.161,32.763,33.728,1322044
2010-04-30,34.294,34.958,34.091,34.613,1804210
2010-05-04,34.958,35.046,32.958,32.958,2049311
2010-05-05,32.833,33.18,32.657,32.94,1496541
2010-05-06,32.745,33.188,32.302,32.612,1664342
2010-05-07,31.693,32.612,31.498,31.498,3258103
2010-05-10,32.302,33.117,32.302,33.046,1029543
2010-05-11,32.568,33.32,32.568,33.32,1307683
2010-05-12,33.275,34.091,32.79,33.808,1663099
2010-05-13,34.426,34.551,33.675,34.33,1125187
2010-05-14,33.808,34.462,33.275,33.275,1399769
2010-05-17,33.011,34.426,33.011,34.339,1216390
2010-05-18,34.356,34.958,34.356,34.852,1507699
2010-05-19,34.515,34.533,33.32,33.897,2915416
2010-05-20,33.905,34.223,31.967,33.099,2059489
2010-05-21,33.365,33.542,31.585,32.214,1989859
2010-05-24,32.666,32.727,31.684,32.603,792591
2010-05-25,31.684,32.17,31.524,31.638,1299615
2010-05-26,32.126,33.081,31.772,32.48,2489318
2010-05-27,32.745,33.329,32.524,33.275,1518635
2010-05-28,33.188,33.94,33.028,33.94,1329722
2010-05-31,33.808,34.339,33.728,34.072,1202981
2010-06-01,33.798,33.808,32.975,33.011,822005
2010-06-02,33.153,33.949,32.683,33.949,963631
2010-06-04,34.215,34.489,32.719,33.188,1018036
2010-06-07,32.745,33.338,32.657,33.144,1006635
2010-06-08,33.054,33.515,32.568,32.737,2078203
2010-06-09,33.011,33.533,32.737,32.833,1469598
2010-06-10,32.745,33.117,32.365,32.914,2214551
2010-06-11,33.134,33.206,32.612,33.099,1688341
2010-06-14,33.355,33.923,33.188,33.808,1197875
2010-06-15,33.542,34.091,33.542,33.851,1259540
2010-06-16,34.781,34.781,33.897,34.082,994481
2010-06-17,34.285,34.41,33.196,33.675,844992
2010-06-18,33.788,34.046,33.348,34.02,2629159
2010-06-21,34.294,34.639,34.029,34.161,760612
2010-06-22,34.135,34.382,33.629,33.87,797214
2010-06-23,33.188,33.629,33.126,33.275,521823
2010-06-24,33.444,33.683,32.869,33.054,962043
2010-06-25,33.365,33.392,32.922,33.188,927562
2010-06-28,33.196,33.268,32.922,33.188,519223
2010-06-29,33.011,33.011,31.993,32.214,997520
2010-06-30,32.233,32.391,31.064,31.4,1445664
2010-07-01,31.161,31.967,31.029,31.489,726772
2010-07-02,31.833,32.727,31.515,32.727,756553
2010-07-05,32.577,32.657,32.259,32.568,418483
2010-07-06,32.657,32.966,32.657,32.966,920171
2010-07-07,32.568,33.054,32.302,33.001,593445
2010-07-08,33.454,33.454,32.577,32.922,1252614
2010-07-09,32.922,33.09,32.595,32.86,691991
2010-07-12,32.879,33.798,32.771,33.454,1011909
2010-07-13,33.294,33.976,33.294,33.718,1174922
2010-07-14,33.983,34.312,33.639,34.161,835177
2010-07-15,34.251,34.426,33.923,34.072,450136
2010-07-16,34.072,34.426,33.897,34.029,478227
2010-07-19,33.976,34.205,33.365,33.983,1308013
2010-07-20,34.082,34.241,33.275,33.542,1797442
2010-07-21,33.897,34.312,33.639,34.312,777561
2010-07-22,34.046,34.94,33.905,34.648,1213958
2010-07-23,34.869,35.135,34.613,35.127,597795
2010-07-26,35.267,35.4,35.002,35.4,1217381
2010-07-27,35.488,35.578,34.958,35.188,941927
2010-07-28,35.135,35.391,34.887,35.046,394430
2010-07-29,35.418,35.498,34.736,35.002,681917
2010-07-30,35.179,35.188,34.179,34.56,650407
2010-08-02,34.604,36.817,34.56,36.418,2257036
2010-08-03,36.374,36.904,36.037,36.683,1361518
2010-08-04,36.595,37.161,36.595,37.108,1235060
2010-08-05,37.056,37.382,36.817,37.118,1482151
2010-08-06,37.118,37.215,36.639,37.171,809205
2010-08-09,37.215,37.346,36.55,36.55,697101
2010-08-10,36.303,36.418,35.357,35.595,1709843
2010-08-11,35.321,35.391,34.71,34.975,1278004
2010-08-12,34.958,35.657,34.639,35.657,765425
2010-08-13,35.666,35.666,34.648,34.648,940882
2010-08-16,35.038,35.4,34.869,35.4,513622
2010-08-17,35.4,36.109,35.214,35.985,995583
2010-08-18,35.931,35.931,35.241,35.259,1191429
2010-08-19,35.533,35.578,34.072,34.869,1200496
2010-08-20,34.515,34.515,33.897,34.197,1103144
2010-08-23,34.161,34.975,34.072,34.719,754916
2010-08-24,34.391,34.391,33.454,33.587,963188
2010-08-25,33.629,33.94,33.188,33.188,1162029
2010-08-26,33.587,33.94,33.454,33.683,789282
2010-08-27,33.587,34.426,33.462,34.426,453340
2010-08-30,34.339,34.41,33.629,33.808,748390
2010-08-31,33.542,34.417,32.975,34.417,1450200
2010-09-01,34.161,35.4,33.976,35.4,822098
2010-09-02,35.391,35.488,35.073,35.312,663587
2010-09-03,35.312,35.842,35.241,35.755,576926
2010-09-06,35.842,36.374,35.683,36.02,1016749
2010-09-07,36.153,36.241,35.542,35.666,464484
2010-09-08,35.861,36.622,35.79,36.285,779618
2010-09-09,36.629,36.904,36.196,36.47,580177
2010-09-10,36.463,36.728,36.109,36.285,871493
2010-09-13,37.082,37.108,36.338,36.338,548856
2010-09-14,36.338,36.683,35.852,36.463,762720
2010-09-15,36.629,36.629,36.109,36.463,435019
2010-09-16,36.196,36.196,35.834,35.834,650379
2010-09-17,36.241,36.241,35.09,35.09,2684823
2010-09-20,35.09,35.542,35.038,35.488,748147
2010-09-21,35.488,36.196,35.488,35.842,905176
2010-09-22,35.842,35.931,35.409,35.666,360913
2010-09-23,35.657,35.657,35.055,35.09,913483
2010-09-24,35.214,35.772,34.914,35.621,903973
2010-09-27,35.692,35.895,35.241,35.834,872063
2010-09-28,35.631,35.666,35.002,35.002,1758318
2010-09-29,35.4,35.568,35.046,35.064,1260661
2010-09-30,35.064,35.621,35.046,35.4,1229165
2010-10-01,35.373,35.373,34.719,35.214,1019631
2010-10-04,35.197,35.347,34.41,35.127,3515179
2010-10-05,34.887,35.578,34.869,35.436,1971055
2010-10-06,35.666,36.116,35.542,35.612,2189122
2010-10-07,35.727,35.727,34.684,34.684,2062389
2010-10-08,34.958,35.082,34.365,34.471,1099583
2010-10-11,34.693,35.303,34.604,34.948,828212
2010-10-12,34.604,35.391,34.533,35.312,1285180
2010-10-13,35.755,36.241,35.568,36.196,1615193
2010-10-14,36.196,36.764,35.957,36.188,950491
2010-10-15,36.196,36.285,35.312,35.312,938834
2010-10-18,35.267,35.312,34.869,35.046,2036593
2010-10-19,34.958,35.046,34.339,34.648,1507764
2010-10-20,34.515,35.038,34.417,34.727,2355518
2010-10-21,35.046,35.578,34.958,35.223,3172170
2010-10-22,35.223,35.267,34.895,35.09,994217
2010-10-25,35.357,35.436,34.914,34.914,629187
2010-10-26,34.914,35.223,34.693,35.214,943022
2010-10-27,35.09,35.578,34.7,35.232,1984220
2010-10-28,35.391,35.462,35.082,35.312,600972
2010-10-29,35.799,35.842,35.364,35.586,1130587
2010-11-02,35.842,36.587,35.763,36.374,1365274
2010-11-03,36.391,37.037,36.391,36.87,1678751
